sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-04_14:49:16_989 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1023,1704617669,-5.245377,-2.068970,-6.360761,-27.001301,-75.114204,66.827797,0.257981,0.262804,0.927106,-0.069670,
1024,1704634336,-4.782834,-1.582252,-5.322547,-12.347533,-68.689926,57.535664,0.268313,0.269273,0.922395,-0.068461,
1025,1704651003,-3.938684,-0.740371,-4.277373,-3.140001,-58.558964,48.009407,0.276795,0.274880,0.918226,-0.068455,
1026,1704667670,-3.103776,-0.183351,-3.361583,-0.951882,-45.034771,37.458309,0.283256,0.279272,0.914912,-0.068620,
1027,1704684337,-2.895230,-0.438094,-3.120474,-7.611339,-28.356146,24.410826,0.287627,0.281804,0.912835,-0.067755,
1028,1704701004,-1.762429,-0.734500,-3.436422,-13.552106,-8.705473,8.699780,0.289474,0.282189,0.912264,-0.065952,
1029,1704717671,-0.305827,-0.681799,-3.680605,-10.509516,12.676885,-6.664431,0.288209,0.280865,0.913189,-0.064323,
1030,1704734338,0.873831,-1.011146,-3.396442,-4.433967,33.256718,-20.741558,0.283821,0.278114,0.915477,-0.063250,
1031,1704751005,1.743638,-0.693259,-3.135490,9.133422,53.807331,-33.928635,0.276004,0.274341,0.918968,-0.063694,
1032,1704767672,2.448512,0.195679,-2.607283,30.642128,76.063820,-46.753056,0.264190,0.269887,0.923539,-0.066632,
1033,1704784339,2.232348,0.586552,-1.980081,41.421082,99.930550,-63.161415,0.248514,0.263810,0.929327,-0.070693,
1034,1704801006,1.051476,0.329229,-2.500746,35.943695,128.916458,-86.533340,0.228777,0.254564,0.936710,-0.073714,
1035,1704817673,-0.513932,0.113564,-3.910657,39.958599,167.138565,-115.810654,0.203201,0.241696,0.945725,-0.076788,
1036,1704834340,0.000741,0.769525,-4.354638,58.591015,210.432983,-144.907837,0.170450,0.225582,0.955714,-0.081672,
1037,1704851007,1.084974,2.019349,-4.893641,54.347225,249.549713,-167.107590,0.131844,0.206367,0.965810,-0.085091,
1038,1704867674,2.365886,1.785746,-5.675708,32.596306,283.371429,-180.786362,0.088680,0.184791,0.975113,-0.084512,
1039,1704884341,3.622458,-0.316112,-7.728569,33.974129,310.630005,-190.705597,0.041251,0.161692,0.982454,-0.083295,
1040,1704901008,-6.656651,21.845539,-39.832932,-410.385406,218.290314,-146.357071,0.017823,0.140526,0.989710,-0.020206,
1041,1704917675,-4.406335,-7.228827,-25.423620,-527.864136,151.370743,-97.680496,0.006472,0.125102,0.990384,0.058712,
1042,1704934342,3.113128,-18.042837,-17.082150,93.109253,159.711960,-102.756813,-0.017366,0.108953,0.992727,0.048177,
1043,1704951009,2.845940,-8.663855,-17.333391,490.417084,128.261841,-125.001900,-0.042740,0.088446,0.994956,-0.020312,
1044,1704967676,2.535817,-1.371547,-13.916009,476.874084,82.157654,-124.349579,-0.061041,0.067463,0.992014,-0.087355,
1045,1704984343,0.871602,2.399799,-12.661527,140.194733,31.001759,-89.889580,-0.068052,0.053566,0.990542,-0.106424,
1046,1705001010,3.230913,0.413094,-17.141207,-217.494461,-17.647829,-30.769350,-0.064296,0.050945,0.993817,-0.074829,
1047,1705017677,4.447299,-7.727702,-22.004066,-317.468353,-68.206406,20.710505,-0.051832,0.056075,0.996643,-0.029520,
1048,1705034344,4.789618,-12.962040,-22.679518,-172.667114,-118.709152,46.550194,-0.033039,0.063548,0.997415,-0.005764,
1049,1705051011,3.124385,-12.340523,-19.988077,-2.078254,-159.609161,51.858776,-0.009865,0.070871,0.997411,-0.007181,
1050,1705067678,0.857644,-8.300076,-16.477016,62.849079,-184.292343,50.912987,0.016222,0.077861,0.996665,-0.018293,
1051,1705084345,-0.169157,-4.352602,-13.588070,42.174908,-194.958542,50.840916,0.044076,0.084680,0.995079,-0.026529,
1052,1705101012,0.277085,-0.982677,-11.059566,-3.199453,-195.628082,54.129105,0.072562,0.091595,0.992750,-0.028165,
1053,1705117679,0.569257,0.202107,-7.954981,-48.477711,-189.785690,56.298870,0.100754,0.098278,0.989775,-0.023133,
1054,1705134346,0.475194,-0.330826,-6.017700,-76.875748,-178.715790,49.416485,0.127647,0.103501,0.986306,-0.013927,
1055,1705151013,0.080760,-0.982417,-5.161103,-74.282806,-160.421829,33.093914,0.151743,0.106388,0.982665,-0.005102,
1056,1705167680,1.157425,-1.002586,-3.331977,-56.406479,-140.134003,13.063683,0.172556,0.106752,0.979197,0.001051,
1057,1705184347,1.884855,-1.301319,-1.933715,-32.832745,-121.262375,-7.066900,0.190244,0.104797,0.976121,0.003641,
1058,1705201014,1.108484,-0.314699,-0.836118,16.512230,-99.614952,-23.326420,0.204056,0.101852,0.973646,-0.000888,
1059,1705217681,-0.155082,2.006645,0.362178,71.086121,-70.356613,-33.067223,0.212867,0.099125,0.971953,-0.012993,
1060,1705234348,-1.250290,4.910531,1.495052,88.868950,-30.979378,-36.578018,0.215806,0.096507,0.971276,-0.027139,
1061,1705251015,-1.527687,6.600746,2.606246,45.820728,14.309212,-36.590679,0.212927,0.092710,0.972046,-0.034550,
1062,1705267682,-0.829100,6.223768,2.245543,-25.178997,60.510860,-36.213253,0.204464,0.087007,0.974498,-0.031267,
1063,1705284349,-0.178542,3.874004,1.719302,-70.397278,100.974022,-36.587933,0.190793,0.080087,0.978131,-0.021050,
1064,1705301016,-0.364447,1.744423,-0.293300,-71.677338,134.156754,-38.235157,0.172329,0.072979,0.982278,-0.010289,
1065,1705317683,-0.885117,1.388043,-2.984557,-46.110180,162.269363,-36.621128,0.149481,0.066753,0.986505,-0.002830,
1066,1705334350,-1.254862,1.967855,-5.386051,-20.915655,185.262527,-27.375473,0.122990,0.062373,0.990445,0.001445,
1067,1705351017,-14.114489,-12.153316,-44.656006,358.011047,106.029358,-42.020760,0.104257,0.062560,0.991330,-0.049820,
1068,1705367684,-3.118373,10.750284,2.195941,291.122559,62.390583,-44.807217,0.092160,0.060832,0.989635,-0.091806,
1069,1705384351,-6.569393,4.876765,-5.682784,-219.434082,109.168480,-23.706625,0.077987,0.055837,0.993612,-0.059456,
1070,1705401018,-6.952035,-2.042054,-15.427189,-400.208435,138.209976,-3.912392,0.061074,0.051790,0.996789,-0.000387,
1071,1705417685,-4.204090,-7.395241,-21.718058,-249.881821,134.784531,5.119865,0.043365,0.050247,0.997110,0.036965,
1072,1705434352,-0.188457,-9.798574,-22.075497,47.904903,99.650513,-2.850330,0.028580,0.049562,0.997888,0.030778,
1073,1705451019,2.384621,-5.352575,-20.370981,214.851929,41.379532,-10.413338,0.021068,0.048686,0.998592,-0.000131,
1074,1705467686,2.799624,-0.773223,-18.874727,139.312912,-20.770700,1.715947,0.023103,0.049295,0.998307,-0.020486,
1075,1705484353,2.338204,-1.113607,-18.123926,-15.543779,-74.417191,26.157200,0.034102,0.052756,0.997851,-0.018652,
1076,1705501020,1.584235,-4.502549,-17.144766,-74.898911,-115.736877,43.655968,0.051588,0.058336,0.996928,-0.008427,
1077,1705517687,0.135945,-5.607147,-15.099401,-38.269207,-143.535141,50.448612,0.072774,0.065107,0.995214,-0.003698,
1078,1705534354,-1.091383,-3.927675,-11.945007,9.749915,-157.464188,55.094040,0.095484,0.073003,0.992732,-0.006007,
1079,1705551021,-1.718390,-1.887446,-8.787395,20.086979,-160.389069,61.913883,0.118456,0.081972,0.989522,-0.009744,
1080,1705567688,-2.054344,-0.672527,-6.160723,-1.195889,-155.808243,68.811256,0.140961,0.091516,0.985723,-0.010237,
1081,1705584355,-2.162969,-0.466429,-4.753495,-27.147030,-145.755432,72.285194,0.162295,0.100984,0.981538,-0.006796,
1082,1705601022,-1.914778,-0.594900,-3.639802,-38.932274,-130.525879,71.395271,0.181543,0.110003,0.977210,-0.001462,
1083,1705617689,-1.689952,-0.807185,-2.519984,-33.874813,-111.727501,66.499611,0.197958,0.118413,0.973026,0.003328,
1084,1705634356,-1.469348,-0.696647,-1.929295,-18.830303,-89.021210,58.852142,0.210843,0.126126,0.969330,0.006161,
1085,1705651023,-0.849252,0.123663,-0.938573,-9.450948,-65.941170,50.802849,0.220267,0.132942,0.966306,0.007848,
1086,1705667690,-0.431474,1.060881,-0.823308,-7.893029,-42.930115,43.294327,0.226411,0.138712,0.964057,0.009523,
1087,1705684357,-0.442418,1.473576,-0.673907,-7.058273,-18.956617,34.883728,0.229173,0.143291,0.962715,0.011290,
1088,1705701024,-0.520735,1.508677,-0.345801,1.325595,6.731654,24.316154,0.228174,0.146628,0.962440,0.012070,
1089,1705717691,-1.177222,1.536332,-0.287942,22.217297,35.074238,9.874599,0.222780,0.148588,0.963426,0.010054,
1090,1705734358,-2.073599,1.921628,-0.687116,45.538616,68.231270,-6.380865,0.212241,0.148969,0.965783,0.004960,
1091,1705751025,-2.014232,3.660134,-0.665071,55.582916,104.077385,-18.691540,0.196413,0.147875,0.969306,-0.001146,
1092,1705767692,-2.121485,4.527094,-0.848581,47.458103,139.245682,-24.735804,0.175729,0.145656,0.973588,-0.005518,
1093,1705784359,-2.234678,4.596737,-1.858816,34.077381,174.372177,-26.886086,0.150255,0.142743,0.978261,-0.007297,
1094,1705801026,-2.610784,3.666988,-5.772127,26.366634,213.725266,-27.826920,0.119219,0.139464,0.982998,-0.007169,
1095,1705817693,-2.948656,2.931865,-10.701845,25.703409,258.633545,-28.860634,0.081635,0.135909,0.987334,-0.006041,
1096,1705834360,-11.341815,-6.971421,-29.288900,230.191345,143.106842,-43.151119,0.056465,0.132432,0.988901,-0.036709,
1097,1705851027,-7.170425,7.132710,-21.346779,87.409348,141.571564,-46.256836,0.034211,0.127162,0.990183,-0.046877,
1098,1705867694,-5.048739,1.656156,-16.783503,-102.893799,182.524200,-40.545593,0.009612,0.121965,0.992070,-0.028802,
1099,1705884361,1.532449,-4.267740,-14.496984,-168.808716,189.174957,-35.773998,-0.014756,0.117257,0.992991,-0.001057,
1100,1705901028,7.205707,-6.186093,-17.730181,-113.982498,166.100632,-30.508945,-0.036715,0.113053,0.992741,0.018362,
1101,1705917695,9.693195,-6.200708,-19.358555,-9.929268,115.301491,-25.831329,-0.053058,0.109032,0.992380,0.021877,
1102,1705934362,9.746653,-4.755810,-18.845343,42.852348,45.450729,-18.513571,-0.060187,0.105861,0.992419,0.016594,
1103,1705951029,7.588102,-3.648664,-18.544840,20.890909,-21.384357,-6.657698,-0.057371,0.104741,0.992754,0.013339,
1104,1705967696,5.066789,-3.867770,-17.918594,-13.789753,-69.816246,5.471861,-0.047062,0.105747,0.993177,0.014248,
1105,1705984363,2.926308,-4.184643,-16.471279,-24.335396,-99.099258,14.399301,-0.032376,0.108153,0.993476,0.016161,
1106,1706001030,1.551678,-3.889963,-14.465302,-18.356192,-115.629807,21.267275,-0.015404,0.111526,0.993498,0.016908,
1107,1706017697,0.689573,-3.370730,-12.323225,-14.426891,-124.524811,26.440907,0.002783,0.115615,0.993146,0.016920,
1108,1706034364,0.423942,-3.084037,-10.641788,-18.681082,-129.769150,29.347946,0.021791,0.120089,0.992371,0.017450,
1109,1706051031,0.875054,-2.623972,-9.703881,-24.168926,-133.370026,30.620480,0.041402,0.124683,0.991156,0.018705,
1110,1706067698,2.775248,-1.546213,-8.403105,-25.409647,-137.570190,32.646370,0.061616,0.129514,0.989458,0.020065,
1111,1706084365,2.801569,-1.381601,-6.261325,-28.173857,-141.442230,34.424629,0.082399,0.134528,0.987238,0.021758,
1112,1706101032,2.730646,-0.536416,-4.433222,-21.486963,-141.886597,33.906059,0.103069,0.139483,0.984590,0.022469,
1113,1706117699,1.991735,-0.368680,-2.076506,-5.792834,-135.497589,30.061008,0.122466,0.144039,0.981740,0.020998,
1114,1706134366,0.296466,0.020044,-0.588954,16.619267,-117.947830,21.607700,0.138864,0.147684,0.979098,0.016539,
1115,1706151033,-1.441242,0.721359,0.212107,36.235229,-83.037376,10.176474,0.149863,0.149973,0.977217,0.009806,
1116,1706167700,-0.725422,3.314903,2.234574,31.405869,-35.415768,2.353243,0.154196,0.150961,0.976429,0.004629,
1117,1706184367,-0.129091,4.891928,3.355871,3.540581,14.908312,2.730041,0.151992,0.151345,0.976715,0.004530,
1118,1706201034,-1.563309,4.352417,2.586227,-10.908453,70.523125,3.198872,0.142197,0.151441,0.978155,0.007727,
1119,1706217701,-3.561497,3.285632,1.508890,3.515995,129.848709,-5.144566,0.123625,0.150555,0.980790,0.010012,
1120,1706234368,-12.665778,-8.268700,-29.706278,210.617386,128.062225,-36.217571,0.100729,0.148842,0.983556,-0.017843,
1121,1706251035,-5.766200,11.705318,7.367256,195.610764,74.812309,-63.890053,0.085603,0.142621,0.985036,-0.045109,
1122,1706267702,-5.443053,8.221898,-9.770888,-161.654831,146.483643,-52.281181,0.067618,0.133952,0.988486,-0.019500,
1123,1706284369,-3.694213,2.241822,-13.502648,-215.220062,190.048370,-40.096035,0.044363,0.126460,0.990869,0.014814,
1124,1706301036,-2.501397,-2.141695,-14.923039,-94.674835,196.615555,-36.029140,0.017876,0.120144,0.992083,0.031893,
1125,1706317703,1.982498,-4.173799,-16.310333,46.778694,167.577652,-41.678501,-0.006878,0.113411,0.993130,0.028009,
1126,1706334370,5.878320,-2.586051,-18.489889,94.858833,109.867653,-42.376865,-0.024086,0.106702,0.993867,0.016204,
1127,1706351037,6.118013,-1.003758,-20.341038,30.023996,35.908871,-27.480381,-0.029634,0.102508,0.994211,0.012562,
1128,1706367704,3.702384,-2.273722,-20.810911,-33.795948,-35.160137,-5.573767,-0.023999,0.101883,0.994362,0.016994,
1129,1706384371,1.053457,-3.694525,-19.316999,-29.402225,-89.488785,11.311612,-0.010610,0.103806,0.994341,0.019921,
1130,1706401038,-0.801753,-3.613063,-16.413363,-9.600161,-122.952858,23.200960,0.007292,0.107479,0.993991,0.019451,
1131,1706417705,-1.498097,-3.094045,-13.133273,-8.482941,-139.426926,33.165485,0.027533,0.112593,0.993086,0.018560,
1132,1706434372,-1.439032,-2.757088,-10.571401,-15.331808,-144.566635,42.095005,0.048597,0.118919,0.991540,0.018597,
1133,1706451039,-1.083978,-2.548510,-8.571197,-17.350163,-142.844406,49.413826,0.069407,0.126220,0.989389,0.018996,
1134,1706467706,-0.381728,-2.274013,-6.949923,-12.503882,-137.865921,55.036690,0.089363,0.134297,0.986724,0.018836,
1135,1706484373,0.385648,-2.069937,-5.383365,-3.856630,-131.052856,58.193665,0.108123,0.142856,0.983663,0.017599,
1136,1706501040,0.262047,-1.779446,-4.177262,5.454298,-120.602074,59.645638,0.125142,0.151679,0.980357,0.015263,
1137,1706517707,0.495814,-1.267198,-2.927433,9.847580,-106.828743,60.672791,0.140051,0.160643,0.976945,0.012618,
1138,1706534374,1.062248,-0.362668,-2.163005,9.668219,-90.043976,63.287712,0.152530,0.169896,0.973530,0.010441,
1139,1706551041,1.725453,0.960056,-1.666948,6.215512,-69.564980,69.582504,0.162145,0.179893,0.970185,0.009398,
1140,1706567708,2.338769,1.510525,-0.806041,-3.281977,-46.110397,77.194763,0.168652,0.190680,0.966999,0.010489,
1141,1706584375,1.457883,1.626512,-0.366798,-7.466882,-18.356920,79.975182,0.171334,0.201690,0.964259,0.013007,
1142,1706601042,0.692647,1.571575,-0.537590,-1.015743,16.148512,73.937279,0.168972,0.211930,0.962442,0.015484,
1143,1706617709,0.564693,1.367085,-0.413825,13.669034,54.175583,59.981422,0.160840,0.220468,0.961896,0.016733,
1144,1706634376,0.567364,1.598503,-1.059225,35.819008,93.927544,41.703503,0.146446,0.226834,0.962732,0.015728,
1145,1706651043,0.857426,3.216166,-2.093468,53.425690,136.323944,26.041582,0.125516,0.231212,0.964681,0.013318,
1146,1706667710,1.122618,5.146385,-4.785655,49.270592,182.063599,17.925068,0.098245,0.234154,0.967137,0.012877,
1147,1706684377,1.316425,5.295557,-6.591079,19.626354,227.162155,15.374836,0.065552,0.236026,0.969364,0.018100,
1148,1706701044,-5.626064,-2.780446,-32.797176,3.177101,253.967285,8.195015,0.029581,0.236382,0.970849,0.026480,
1149,1706717711,-8.288744,0.009487,-13.601824,288.145630,142.739014,-33.579941,-0.000353,0.232061,0.972655,-0.009424,
1150,1706734378,-0.015658,5.650360,-10.010435,-24.725628,137.463684,-44.310913,-0.018980,0.225909,0.973963,-0.001247,
1151,1706751045,2.614125,2.528916,-18.591282,-199.190704,140.836899,-37.029678,-0.032329,0.221083,0.974202,0.031741,
1152,1706767712,5.798021,-1.861026,-22.444239,-138.692245,116.705956,-34.802040,-0.044183,0.216186,0.973780,0.055349,
1153,1706784379,7.483639,-4.701738,-20.589783,24.146511,67.353760,-44.613174,-0.054077,0.209158,0.974870,0.054383,
1154,1706801046,7.998982,-3.250893,-19.558388,93.393532,2.771170,-53.245316,-0.056852,0.200831,0.977086,0.041684,
1155,1706817713,6.451344,-1.301318,-19.514530,40.972450,-55.637917,-48.942741,-0.049821,0.193865,0.979148,0.034684,
1156,1706834380,4.865070,-2.152125,-18.626261,-18.476648,-100.102158,-37.216938,-0.034838,0.189188,0.980705,0.034804,
1157,1706851047,3.832784,-3.765930,-16.588676,-22.993048,-133.867981,-26.874260,-0.014960,0.186118,0.981805,0.034575,
1158,1706867714,3.071580,-4.107085,-14.326805,5.106914,-157.290512,-18.832458,0.007463,0.184161,0.982420,0.029661,
1159,1706884381,2.808100,-3.472679,-11.728175,24.527050,-170.642059,-9.914002,0.031225,0.183449,0.982296,0.021603,
1160,1706901048,3.914135,-2.617127,-8.709729,21.102327,-176.002609,0.748236,0.055786,0.184135,0.981218,0.013923,
1161,1706917715,2.743935,-2.701772,-7.116453,9.868388,-173.700500,10.982890,0.080253,0.186067,0.979222,0.007979,
1162,1706934382,1.917166,-2.547230,-5.566785,8.899355,-163.888428,19.574282,0.103283,0.189088,0.976510,0.002531,
1163,1706951049,1.718696,-1.417243,-4.114869,15.063731,-147.841415,28.668743,0.123803,0.193381,0.973276,-0.003218,
1164,1706967716,0.677622,-1.064334,-2.204970,13.331072,-126.320663,36.125626,0.141272,0.198626,0.969807,-0.007983,
1165,1706984383,0.262879,-0.813128,-0.246724,4.733716,-98.864159,38.906094,0.155077,0.204056,0.966539,-0.010684,
1166,1707001050,-0.619540,-0.599194,1.103355,-3.644197,-67.216087,35.025871,0.164649,0.208763,0.963940,-0.011355,
1167,1707017717,-0.999659,0.427592,1.065858,2.606216,-29.453535,28.051504,0.168715,0.212686,0.962371,-0.011923,
1168,1707034384,-0.194183,1.897987,1.181751,16.817860,12.419851,22.948318,0.166471,0.216308,0.961936,-0.013309,
1169,1707051051,-1.189578,2.160763,1.178861,26.576582,55.734173,15.997210,0.157840,0.219269,0.962698,-0.014863,
1170,1707067718,-3.091567,1.663193,1.000864,35.216827,100.420143,1.884395,0.142626,0.220517,0.964758,-0.016521,
1171,1707084385,-3.457750,1.932555,-0.178937,51.808151,145.181549,-18.131296,0.120506,0.219323,0.967986,-0.019477,
1172,1707101052,-4.012329,2.017352,-4.353248,68.810516,191.518295,-38.382885,0.091187,0.215553,0.971937,-0.023687,
1173,1707117719,-9.216201,-0.674676,-17.666016,145.071808,208.083908,-58.631485,0.056971,0.209739,0.975341,-0.038393,
1174,1707134386,-2.346565,-0.688261,0.284353,147.730621,135.092667,-73.740746,0.032882,0.201144,0.977419,-0.055780,
1175,1707151053,-5.004144,5.221499,-22.373962,17.526390,174.081223,-80.484146,0.006976,0.191104,0.980086,-0.053499,
1176,1707167720,-1.266492,1.916131,-16.019917,-26.975134,186.836182,-84.536209,-0.019534,0.180391,0.982395,-0.044467,
1177,1707184387,4.201336,-2.160826,-15.780758,16.779957,165.633514,-91.413666,-0.044185,0.168289,0.983843,-0.042178,
1178,1707201054,8.182394,-3.945663,-16.416590,106.356377,121.415298,-99.620117,-0.064724,0.154039,0.984479,-0.053702,
1179,1707217721,8.609434,-3.012589,-18.044405,160.536453,62.234497,-105.032539,-0.078005,0.137922,0.984574,-0.074211,
1180,1707234388,7.691064,-2.098708,-17.958794,161.233475,5.159289,-103.422340,-0.083056,0.121302,0.984473,-0.095920,
1181,1707251055,6.278173,-2.567043,-16.818493,143.713882,-40.871025,-97.644905,-0.081076,0.104994,0.984360,-0.115927,
1182,1707267722,4.999824,-3.131014,-14.814816,138.749954,-73.530464,-90.801735,-0.074179,0.089104,0.983940,-0.135718,
1183,1707284389,4.585109,-2.928866,-12.560023,144.440338,-93.872513,-84.079704,-0.064262,0.073648,0.982821,-0.156556,
1184,1707301056,4.263532,-2.517179,-10.131614,145.746643,-104.917259,-77.118408,-0.052576,0.058868,0.980926,-0.177635,
1185,1707317723,4.967785,-1.147016,-8.488124,133.087036,-107.231712,-69.441643,-0.040219,0.045171,0.978567,-0.196848,
1186,1707334390,4.586531,-0.020907,-5.336817,100.519974,-101.772476,-59.683887,-0.028130,0.033186,0.976448,-0.211322,
1187,1707351057,2.881913,0.237762,-2.960617,72.587311,-92.567513,-51.985321,-0.016975,0.022683,0.974699,-0.221720,
1188,1707367724,3.800353,-0.359135,-4.603929,74.434448,-75.052094,-47.043823,-0.008150,0.013436,0.972527,-0.232261,
1189,1707384391,3.903653,0.145707,-2.451097,93.266342,-55.293354,-43.780392,-0.002053,0.005294,0.969415,-0.245360,
1190,1707401058,6.949029,-1.545186,-5.860321,129.990540,-33.675728,-43.763115,0.000960,-0.002087,0.964649,-0.263529,
1191,1707417725,5.645267,-3.226711,-7.544689,173.824661,-10.683841,-45.294235,0.000685,-0.008792,0.957679,-0.287705,
1192,1707434392,3.199260,-8.139478,-7.400325,218.365616,17.622427,-62.648388,-0.004214,-0.016722,0.947981,-0.317861,
1193,1707451059,-0.842817,-8.528064,-7.423004,247.359207,41.724201,-88.591499,-0.013563,-0.027122,0.935642,-0.351645,
1194,1707467726,-4.949931,-10.839156,-5.721945,258.041473,62.585072,-121.599297,-0.027368,-0.040936,0.921050,-0.386319,
1195,1707484393,-5.157585,-7.837331,-3.073792,246.609497,70.261017,-155.439560,-0.044101,-0.058749,0.905167,-0.418662,
1196,1707501060,-1.079011,-7.986789,-4.222442,212.654099,76.959038,-183.243973,-0.063602,-0.079500,0.889402,-0.445644,
1197,1707517727,1.960169,-5.879109,-1.119213,157.962418,77.530800,-204.003540,-0.085040,-0.102270,0.875460,-0.464628,
1198,1707534394,4.097416,-7.230746,-2.205080,84.267365,76.653954,-220.305725,-0.108442,-0.126126,0.865024,-0.473356,
1199,1707551061,6.167953,-5.860989,-1.849989,-1.925279,77.183884,-228.765350,-0.133937,-0.149495,0.859260,-0.470516,
1200,1707567728,8.311166,-4.288701,-2.709312,-70.487877,79.420120,-222.593430,-0.160615,-0.170415,0.857190,-0.458679,
1201,1707584395,9.390289,-4.678316,-2.728321,-88.881042,78.979080,-201.456467,-0.186098,-0.188087,0.855830,-0.444462,
1202,1707601062,9.501431,-7.535756,-3.101811,-55.865871,71.903938,-173.538696,-0.207818,-0.203449,0.852442,-0.434469,
1203,1707617729,8.978775,-9.549766,-3.904227,2.060287,62.041279,-148.311783,-0.224871,-0.217920,0.845853,-0.431830,
1204,1707634396,7.855788,-11.138453,-4.165608,57.065701,54.084435,-125.860771,-0.237676,-0.231821,0.836350,-0.436221,
1205,1707651063,6.044477,-11.753503,-3.049833,99.144058,46.062634,-104.565674,-0.246615,-0.244991,0.824773,-0.445994,
1206,1707667730,6.065143,-12.054560,-2.368651,124.547256,38.035583,-82.951279,-0.252152,-0.256887,0.812197,-0.459091,
1207,1707684397,5.010836,-11.738910,-1.620454,132.620316,32.627201,-61.175491,-0.255158,-0.266752,0.799695,-0.473525,
1208,1707701064,3.828939,-11.419885,-0.933575,120.297829,30.147564,-42.155212,-0.256925,-0.274013,0.788535,-0.486949,
1209,1707717731,3.215316,-11.480713,-0.805148,92.514412,30.997681,-27.566235,-0.258774,-0.278429,0.779661,-0.497637,
1210,1707734398,2.405026,-11.783465,-0.506809,66.756569,34.923969,-16.344816,-0.261240,-0.280276,0.772821,-0.505912,
1211,1707751065,2.793339,-11.899643,-0.869239,54.342213,41.098042,-5.844799,-0.264086,-0.279989,0.766998,-0.513400,
1212,1707767732,3.171274,-11.391212,-0.760657,49.863613,48.366154,7.389781,-0.266893,-0.277484,0.761689,-0.521153,
1213,1707784399,3.294396,-10.911299,-0.109964,34.429188,53.918667,23.617708,-0.269665,-0.272135,0.757911,-0.528009,
1214,1707801066,2.896285,-11.121426,0.426771,11.587969,56.274857,40.154865,-0.272288,-0.263861,0.756371,-0.533048,
1215,1707817733,2.371390,-12.014639,0.432437,4.350406,56.889259,54.612129,-0.274086,-0.253632,0.755831,-0.537835,
1216,1707834400,2.405628,-12.749627,-0.114408,19.256124,58.644661,66.644928,-0.274525,-0.242502,0.754381,-0.544737,
1217,1707851067,1.991802,-12.437295,-0.590954,39.926773,64.407555,76.864151,-0.273978,-0.230568,0.751265,-0.554415,
1218,1707867734,1.431295,-11.791717,-0.695186,42.346672,72.443474,87.022133,-0.273312,-0.216909,0.747766,-0.564886,
1219,1707884401,1.376848,-11.570836,-0.664510,24.951612,81.199074,97.525993,-0.273171,-0.200625,0.745435,-0.573981,
1220,1707901068,1.426213,-12.302807,-0.366007,1.529726,87.474663,107.807396,-0.273411,-0.181694,0.744829,-0.580916,
1221,1707917735,1.767989,-13.476331,-0.629021,-6.851568,91.092697,116.536377,-0.273388,-0.161097,0.744699,-0.587137,
1222,1707934402,2.394197,-13.872014,-1.347262,-2.694840,95.709267,123.128952,-0.273045,-0.139480,0.743826,-0.593898,
1223,1707951069,2.652707,-13.473001,-1.281429,-10.976099,101.103867,130.361801,-0.272659,-0.116208,0.743201,-0.599838,
1224,1707967736,3.973716,-13.439816,-1.472010,-33.391464,105.658417,139.804169,-0.272128,-0.090555,0.744055,-0.603430,
1225,1707984403,5.233069,-13.734606,-1.347293,-55.844028,107.663513,150.674713,-0.270943,-0.062593,0.746409,-0.604604,
1226,1708001070,5.770169,-14.072636,-1.234668,-70.111382,106.658379,160.300217,-0.268688,-0.033065,0.749529,-0.604087,
1227,1708017737,5.910175,-14.250045,-0.853290,-76.089912,104.314362,166.706573,-0.265389,-0.002781,0.752621,-0.602596,
1228,1708034404,6.074680,-14.502295,-0.836938,-72.931068,102.689308,169.515656,-0.261405,0.027543,0.754803,-0.600984,
1229,1708051071,6.883530,-14.174240,-0.841182,-62.734119,103.224022,169.758881,-0.257250,0.057527,0.755379,-0.599930,
1230,1708067738,7.287871,-13.324602,-0.379540,-62.534786,104.332115,169.886307,-0.252969,0.087559,0.755209,-0.598330,
1231,1708084405,7.122813,-12.668479,0.145474,-79.334557,103.833801,169.940948,-0.248180,0.118088,0.755812,-0.594315,
1232,1708101072,6.392930,-12.460617,0.614089,-104.740631,101.205643,168.334152,-0.242558,0.149004,0.757978,-0.586884,
1233,1708117739,3.228379,-13.667195,-1.780603,-116.674057,93.220551,164.458908,-0.235881,0.179071,0.760742,-0.577551,
1234,1708134406,5.783649,-13.239094,-4.896894,-116.456055,71.988884,158.751068,-0.227109,0.206538,0.763621,-0.568020,
1235,1708151073,6.893606,-13.309905,0.113418,-103.751945,63.100178,156.091507,-0.217757,0.232369,0.765163,-0.559565,
1236,1708167740,6.057127,-15.508044,-2.234623,-55.125504,47.995121,157.817978,-0.208083,0.255450,0.762607,-0.556667,
1237,1708184407,6.755962,-7.838818,-2.658022,-57.459171,27.942032,156.233765,-0.196109,0.276642,0.760433,-0.553852,
1238,1708201074,5.133764,-7.934031,-2.278043,-109.102600,13.730430,145.188873,-0.181266,0.296760,0.762774,-0.545208,
